zip_code_prefix,latitude,longitude,city,state
65885,-7.2200235,-44.5555892,benedito leite,MA
65901,-5.5341591,-47.4729460,imperatriz,MA
65930,-4.9582318,-47.4934764,acailandia,MA
65911,-5.5213747,-47.4942370,imperatriz,MA
65975,-6.5595559,-47.4459639,estreito,MA
65910,-5.5202196,-47.4757198,imperatriz,MA
65950,-5.5085540,-45.2396429,barra do corda,MA
65962,-5.3636610,-45.5750540,jenipapo dos vieiras,MA
65916,-5.4918138,-47.4856300,imperatriz,MA
65940,-5.8146104,-46.1428009,grajau,MA
65903,-5.5161780,-47.4800066,imperatriz,MA
65905,-5.4922610,-47.4878685,imperatriz,MA
65948,-5.1425271,-45.7867049,itaipava do grajau,MA
65900,-5.5314854,-47.4728778,imperatriz,MA
65980,-7.3323861,-47.4726932,carolina,MA
65907,-5.5216620,-47.4875977,imperatriz,MA
65939,-4.4636043,-47.5319908,itinga do maranhao,MA
65995,-6.9614848,-46.6804372,feira nova do maranhao,MA
65913,-5.5139118,-47.4582935,imperatriz,MA
65973,-6.4639472,-47.0560363,sao joao do paraiso,MA
65904,-5.4859454,-47.4882573,imperatriz,MA
65921,-5.1697686,-47.7854613,cidelandia,MA
65970,-6.3497301,-47.3870507,porto franco,MA
65919,-5.5438554,-47.4725247,imperatriz,MA
65917,-5.4990455,-47.4812900,imperatriz,MA
65922,-5.4506504,-47.4024245,joao lisboa,MA
65990,-7.4334174,-46.6787056,riachao,MA
65925,-5.8781596,-46.7025542,sitio novo,MA
65923,-5.5774564,-46.7404742,amarante do maranhao,MA
65968,-6.1717280,-47.3683855,campestre do maranhão,MA
65929,-5.1304554,-47.3853691,sao francisco do brejao,MA
65908,-5.4898880,-47.4451512,imperatriz,MA
65945,-4.8838001,-46.0097005,arame,MA
65920,-5.0888656,-48.4359544,sao pedro da agua branca,MA
65935,-5.5918659,-47.0168236,buritirana,MA
65906,-5.4880780,-47.4810287,imperatriz,MA
65924,-5.1868905,-48.1357178,vila nova dos martirios,MA
65912,-5.5141897,-47.4886062,imperatriz,MA
65918,-5.4902709,-47.4456821,imperatriz,MA
65937,-6.1930328,-47.0373263,lajeado novo,MA
65915,-5.5410212,-47.4617028,imperatriz,MA
65914,-5.5006029,-47.4483946,imperatriz,MA
65938,-5.9289395,-47.3840752,ribamar fiquene,MA
65936,-5.8323226,-47.0679224,montes altos,MA
65943,-6.4355586,-46.1893556,formosa da serra negra,MA
65927,-5.5255689,-47.3934348,davinopolis,MA
65928,-5.7511958,-47.3626168,governador edison lobao,MA
65978,-6.8209024,-46.5350564,sao pedro dos crentes,MA
66090,-1.4533841,-48.4681055,belem,PA
66065,-1.4735054,-48.4699799,belem,PA
66070,-1.4485425,-48.4564746,belem,PA
66030,-1.4646378,-48.4908855,belém,PA
66017,-1.4547875,-48.4974418,belem,PA
66053,-1.4487117,-48.4892294,belem,PA
66050,-1.4390975,-48.4884684,belem,PA
66040,-1.4551698,-48.4818349,belem,PA
66085,-1.4367369,-48.4725883,belem,PA
66033,-1.4649797,-48.4876385,belem,PA
66023,-1.4653901,-48.4993217,belem,PA
66080,-1.4219310,-48.4664887,belem,PA
66025,-1.4607741,-48.4931146,belém,PA
66063,-1.4502412,-48.4742275,belem,PA
66093,-1.4381200,-48.4651661,belem,PA
66075,-1.4650237,-48.4711858,belem,PA
66087,-1.4224301,-48.4633564,belem,PA
66073,-1.4642648,-48.4576576,belem,PA
66035,-1.4521800,-48.4819600,belem,PA
66045,-1.4610481,-48.4778130,belem,PA
66083,-1.4183196,-48.4667356,belem,PA
66095,-1.4282249,-48.4596941,belem,PA
66013,-1.4542804,-48.5009705,belem,PA
66079,-1.4695425,-48.4546770,belem,PA
66015,-1.4538728,-48.4972672,belem,PA
66077,-1.3131772,-48.4614658,belem,PA
66020,-1.4628823,-48.5003864,belem,PA
66019,-1.4526033,-48.5002080,belem,PA
66010,-1.4526337,-48.4994842,belem,PA
66120,-1.4131657,-48.4772649,belém,PA
66110,-1.4008845,-48.4911619,belem,PA
66117,-1.4125174,-48.4854506,belem,PA
66113,-1.4294941,-48.4851674,belem,PA
66123,-1.4102550,-48.4742915,belem,PA
66115,-1.3760044,-48.4778168,belem,PA
66630,-1.3763156,-48.4511977,belem,PA
66623,-1.4432956,-48.4818497,belem,PA
66690,-1.4065474,-48.3945697,belem,PA
66640,-1.3809727,-48.4519620,belem,PA
66615,-1.3983029,-48.4535941,belem,PA
66610,-1.4282039,-48.4500393,belem,PA
66625,-1.3626683,-48.4368550,belem,PA
66645,-1.4019927,-48.4342682,belem,PA
66613,-1.4351687,-48.4670130,belem,PA
66635,-1.3562064,-48.4537491,belem,PA
66620,-1.3973468,-48.4603833,belem,PA
66670,-1.3386810,-48.4359678,belem,PA
66617,-1.3981230,-48.4728535,belem,PA
66652,-1.3682275,-48.4225603,belem,PA
66650,-1.3624667,-48.4292164,belem,PA
66633,-1.4011717,-48.4567722,belem,PA
66695,-1.3909038,-48.4732193,belem,PA
66813,-1.4560823,-48.4999752,belem,PA
66814,-1.3117642,-48.4713568,belem,PA
66833,-1.3397959,-48.4577784,belem,PA
66825,-1.4119748,-48.4930098,belém,PA
66810,-1.2957386,-48.4818156,belem,PA
66831,-1.3558069,-48.4660279,belem,PA
66815,-1.2959325,-48.4557412,belem,PA
66812,-1.3110114,-48.4828838,belem,PA
66823,-1.3354990,-48.4373855,belem,PA
66811,-1.3055593,-48.4762980,belem,PA
66820,-1.3203340,-48.4456037,belem,PA
66816,-1.3663836,-48.4685392,belem,PA
66830,-1.3489863,-48.4668613,belem,PA
66840,-1.3814707,-48.4379172,belem,PA
66822,-1.4648135,-48.4810400,belem,PA
66843,-1.2497496,-48.4561995,belem,PA
66821,-1.4415821,-48.4874705,belem,PA
66845,-1.2824256,-48.4738744,belem,PA
66910,-1.1608123,-48.4673444,belem,PA
66914,-1.3538044,-48.4368152,belem,PA
66913,-1.4586681,-48.5002045,belem,PA
66911,-1.1676366,-48.4615832,belém,PA
66912,-1.1467449,-48.4624173,belem,PA
66918,-1.1230385,-48.4377948,belem,PA
66920,-1.2632245,-48.4702797,belém,PA
66916,-1.4578593,-48.4919301,belém,PA
66923,-1.0970281,-48.4100720,belem,PA
67030,-1.3530244,-48.3798759,ananindeua,PA
67015,-1.3840326,-48.4083610,ananindeua,PA
67033,-1.3907523,-48.4011306,ananindeua,PA
67035,-1.3494216,-48.4106925,ananindeua,PA
67020,-1.3937269,-48.3824624,ananindeua,PA
67013,-1.4000289,-48.4295668,ananindeua,PA
67010,-1.4021315,-48.4175729,ananindeua,PA
67040,-1.3513090,-48.3914654,ananindeua,PA
67110,-1.3928100,-48.4135191,ananindeua,PA
67130,-1.3656636,-48.4103079,ananindeua,PA
67133,-1.3556636,-48.4038021,ananindeua,PA
67143,-1.3518238,-48.3998545,ananindeua,PA
67115,-1.3779153,-48.4135825,ananindeua,PA
67113,-1.3771538,-48.4204009,ananindeua,PA
67120,-1.3808723,-48.4262356,ananindeua,PA
67125,-1.3383317,-48.4013070,ananindeua,PA
67118,-1.3470446,-48.4180280,ananindeua,PA
67140,-1.3472829,-48.3963968,ananindeua,PA
67145,-1.3583311,-48.3906186,ananindeua,PA
67100,-1.3815477,-48.4243005,ananindeua,PA
67146,-1.3620913,-48.3853146,ananindeua,PA
67103,-1.3219692,-48.3814565,ananindeua,PA
67200,-1.3614699,-48.3493009,marituba,PA
68020,-2.4432938,-54.6987264,santarem,PA
68041,-2.4239540,-54.7328532,santarem,PA
68040,-2.4240245,-54.7399639,santarem,PA
68005,-2.4175752,-54.7128866,santarem,PA
68030,-2.4427469,-54.7289500,santarém,PA
68022,-2.4609702,-54.7026285,santarem,PA
68010,-2.4305453,-54.7115692,santarem,PA
68035,-2.4461663,-54.7437844,santarem,PA
68015,-2.4566667,-54.6997964,santarém,PA
68045,-2.4700222,-54.6878706,santarem,PA
68025,-2.4690830,-54.7158654,santarém,PA
68038,-2.4479372,-54.7525946,santarem,PA
68047,-2.4543080,-54.7443443,santarem,PA
68050,-2.4656555,-54.7172100,santarem,PA
68180,-4.2557224,-55.9989427,itaituba,PA
68170,-2.1570708,-56.0836645,juruti,PA
68195,-6.2207789,-57.7644531,jacareacanga,PA
68165,-4.0978564,-54.9055072,ruropolis,PA
68145,-3.4535692,-52.8888706,medicilandia,PA
68193,-7.0362630,-55.4102689,novo progresso,PA
68138,-3.8680705,-54.2152316,placas,PA
68140,-3.7145414,-53.7408131,uruara,PA
68148,-3.2985168,-52.5400642,brasil novo,PA
68130,-1.8064996,-53.4789533,prainha,PA
68198,-5.0183635,-56.1837360,trairao,PA
68129,-2.6842406,-54.6424997,mojui dos campos,PA
68181,-4.2676635,-55.9986723,itaituba,PA
68182,-4.2787485,-55.9903928,itaituba,PA
68143,-3.0542070,-54.9262880,belterra,PA
68184,-4.2699445,-55.9833018,itaituba,PA
68270,-1.7729370,-55.8558698,oriximina,PA
68250,-1.9093209,-55.5109953,óbidos,PA
68220,-2.0078677,-54.0723705,monte alegre,PA
68285,-2.1081240,-56.4936681,terra santa,PA
68200,-1.9432243,-54.7455104,alenquer,PA
68230,-1.5317252,-52.5798130,almeirim,PA
68210,-1.8865368,-55.1213513,curua,PA
68275,41.1462029,-8.5778550,porto trombetas,PA
68280,-2.1731670,-56.7423590,faro,PA
68385,-6.7597816,-51.1511022,tucuma,PA
68375,-3.2007515,-52.2198208,altamira,PA
68372,-3.2113738,-52.2196657,altamira,PA
68390,-6.7513569,-51.0696049,ourilandia do norte,PA
68379,-20.6150022,-41.2060655,castelo dos sonhos,PA
68371,-3.2056390,-52.2088638,altamira,PA
68380,-6.6423015,-51.9765422,sao felix do xingu,PA
68374,-3.2083254,-52.2223701,altamira,PA
68377,-3.1976550,-52.2014288,altamira,PA
68365,-3.4705603,-51.2013726,anapu,PA
68360,-2.5903551,-51.9442110,senador jose porfirio,PA
68330,-1.7531239,-52.2391153,porto de moz,PA
68300,-1.4122689,-51.6442509,gurupa,PA
68373,-3.2176704,-52.2349085,altamira,PA
68388,-7.6447163,-50.3584866,bannach,PA
68398,-7.8110558,-50.7725442,cumaru do norte,PA
68376,-3.1954791,-52.1884510,altamira,PA
68383,-2.8822741,-52.0105975,vitoria do xingu,PA
68400,-2.2409535,-49.5029491,cameta,PA
68485,-3.6998580,-50.5081970,pacaja,PA
68457,-3.7531024,-49.6778989,tucuruí,PA
68440,-1.7244310,-48.8863071,abaetetuba,PA
68473,-4.2510743,-49.9579369,novo repartimento,PA
68456,-3.7705468,-49.6806609,tucurui,PA
68488,-3.7752519,-49.5659104,breu branco,PA
68455,-3.8289319,-49.6787980,tucurui,PA
68458,-3.7649374,-49.6683215,tucurui,PA
68415,-1.8939496,-49.3808924,limoeiro do ajuru,PA
68450,-1.8962430,-48.7669159,moju,PA
68480,-1.9347153,-50.8232151,portel,PA
68459,-3.7699378,-49.6691962,tucurui,PA
68445,-1.5071125,-48.6214334,barcarena,PA
68448,-1.5657980,-48.7680177,murucupi,PA
68430,-1.9647324,-48.9574534,igarape-miri,PA
68470,-1.9993166,-49.8571392,oeiras do para,PA
68420,-2.5851841,-49.5045340,mocajuba,PA
68475,-1.8991635,-50.2100794,bagre,PA
68490,-1.8074254,-50.7151260,melgaco,PA
68447,-1.5173612,-48.7015098,barcarena,PA
68464,-3.7535474,-49.6720093,hidreletrica tucurui,PA
68465,-2.7967152,-49.6678373,baiao,PA
68460,-3.7506980,-49.6678193,tucurui,PA
68435,-1.9676687,-48.9544034,maiauata,PA
68540,-8.2577772,-49.2635721,conceicao do araguaia,PA
68515,-6.0858180,-49.8985515,parauapebas,PA
68503,-5.3683166,-49.1067543,maraba,PA
68553,-8.0283988,-50.0212617,redencao,PA
68537,-6.5499586,-49.8465277,canaa dos carajas,PA
68550,-8.0374139,-50.0294992,redencao,PA
68521,-5.7051325,-48.4059352,brejo grande do araguaia,PA
68543,-7.5620289,-49.7035729,floresta do araguaia,PA
68501,-5.3740551,-49.1245820,marabá,PA
68555,-7.1041004,-49.9414927,xinguara,PA
68590,-4.4514473,-49.1179174,jacunda,PA
68557,-7.0931312,-49.9394391,xinguara,PA
68585,-4.9204252,-49.0770737,nova ipixuna,PA
68551,-8.0404386,-50.0472729,redencao,PA
68525,-5.0499722,-48.5978530,bom jesus do tocantins,PA
68502,-5.3896026,-49.1269891,marabá,PA
68523,-6.1012798,-49.6031277,curionópolis,PA
68554,-8.0425788,-50.0489141,redencao,PA
68507,-5.3626150,-49.0866812,maraba,PA
68580,-5.1330226,-49.3253824,itupiranga,PA
68527,-4.9505123,-48.3948031,abel figueiredo,PA
68552,-8.0379439,-50.0365654,redencao,PA
68500,-5.3530723,-49.1388841,maraba,PA
68556,-7.0971117,-49.9451470,xinguara,PA
68560,-9.3284037,-50.3473546,santana do araguaia,PA
68524,-6.1009508,-49.3652372,eldorado dos carajas,PA
68575,-6.4479961,-48.8683849,picarra,PA
68545,-7.8344692,-50.0415708,pau d'arco,PA
68510,-5.3637926,-49.1021351,maraba,PA
68530,-7.3129111,-50.0523643,rio maria,PA
68506,-5.3582323,-49.0818259,maraba,PA
68513,-5.2879673,-49.0724206,maraba,PA
68570,-6.3815257,-48.5746087,são geraldo do araguaia,PA
68548,-6.9460164,-49.6987724,sapucaia,PA
68505,-5.3484161,-49.0994160,maraba,PA
68508,-5.3455004,-49.1173099,maraba,PA
68520,-5.5384207,-48.7324310,sao domingos do araguaia,PA
68533,-6.8031691,-50.4844195,agua azul do norte,PA
68535,-5.7438182,-48.3170938,palestina do para,PA
68509,-5.3658539,-49.1161015,maraba,PA
68514,-5.3670553,-49.1249913,maraba,PA
68516,-6.1006559,-49.8392824,parauapebas,PA
68565,-8.8680528,-49.7163162,santa maria das barreiras,PA
68512,-5.3483952,-49.0994232,maraba,PA
68504,-5.3459066,-49.0806328,maraba,PA
68628,-2.9871836,-47.3535357,paragominas,PA
68660,-1.6223861,-47.4765860,sao miguel do guama,PA
68638,-4.7751286,-48.0728713,rondon do para,PA
68618,-2.2678961,-46.9679186,nova esperanca do piria,PA
68675,-2.0518723,-47.5521278,mae do rio,PA
68639,-3.8492392,-49.0989418,goianésia do pará,PA
68600,-1.0562667,-46.7627088,braganca,PA
68695,-2.9477377,-48.9538080,tailândia,PA
68627,-3.0135753,-47.3568123,paragominas,PA
68625,-2.9924442,-47.3531346,paragominas,PA
68640,-1.5480285,-47.1232104,ourem,PA
68680,-2.4177934,-48.1523596,tome-acu,PA
68665,-1.9327136,-47.0476616,garrafao do norte,PA
68632,-3.7450220,-47.5016159,ulianópolis,PA
68637,-2.5607216,-47.4951023,ipixuna do para,PA
68633,-4.2967236,-47.5623369,dom eliseu,PA
68690,-1.9580135,-48.1987418,acará,PA
68617,-1.7633870,-46.5411223,cachoeira do piriá,PA
68670,-1.5126770,-48.0427899,bujaru,PA
68635,-1.6753690,-47.7738526,sao domingos do capim,PA
68650,-1.7550815,-47.0709423,capitao poco,PA
68685,-1.9924799,-47.9481698,concordia do para,PA
68626,-2.9940208,-47.3595354,paragominas,PA
68630,-2.9947244,-47.3427756,paragominas,PA
68610,-1.0198913,-46.6332043,augusto correa,PA
68658,-2.1349964,-47.5594024,aurora do para,PA
68655,-1.7737031,-47.4373447,irituia,PA
68644,-1.5246777,-46.9057412,santa luzia do para,PA
68620,-1.2012371,-46.1373601,viseu,PA
68645,-1.3628692,-47.3055488,bonito,PA
68647,-1.0805064,-46.9068082,tracuateua,PA
68682,-2.4193141,-48.2492243,quatro bocas,PA
68743,-1.2897567,-47.9339057,castanhal,PA
68745,-1.3019670,-47.9146407,castanhal,PA
68701,-1.1979015,-47.1713530,capanema,PA
68741,-1.2999447,-47.9420518,castanhal,PA
68740,-1.2952707,-47.9274250,castanhal,PA
68702,-1.1980603,-47.1859642,capanema,PA
68730,-1.2064138,-47.3900526,nova timboteua,PA
68742,-1.2961499,-47.9477701,castanhal,PA
68795,-1.3651071,-48.2629331,benevides,PA
68700,-1.1887905,-47.1689646,capanema,PA
68738,-1.3480261,-47.5700613,santa maria do para,PA
68744,-1.2765206,-47.9151011,castanhal,PA
68790,-1.2987800,-48.1618640,santa isabel do pará,PA
68798,-1.2266064,-48.2934081,santa barbara do para,PA
68710,-0.7832519,-47.4554072,maracana,PA
68725,-1.1219154,-47.6215796,igarape-acu,PA
68780,-0.8479525,-48.1387266,vigia,PA
68746,-1.3017138,-47.8979705,castanhal,PA
68721,-0.6260391,-47.3509169,salinópolis,PA
68703,-1.1923759,-47.1868397,capanema,PA
68748,-1.1634129,-47.7914159,sao francisco do para,PA
68786,-1.1551362,-48.1334419,santo antonio do taua,PA
68785,-0.9248936,-48.2427657,colares,PA
68719,-0.8232600,-47.2303385,sao joao de pirabas,PA
68750,-0.7380879,-47.8569613,curuca,PA
68707,-0.9380841,-47.1155021,primavera,PA
68760,-0.7105089,-47.6962995,marapanim,PA
68797,-20.9051488,-51.3696958,benfica,PA
68709,-0.9010380,-47.0387600,quatipuru,PA
68734,-1.0687511,-47.2766806,peixe-boi,PA
68722,-0.8004635,-47.6009371,magalhaes barata,PA
68792,-1.3016621,-48.0581504,americano,PA
68720,-0.9306624,-47.3928028,santarem novo,PA
68747,-1.2952530,-47.9781180,apeu,PA
68773,-1.0389660,-47.9106326,terra alta,PA
68800,-1.6753652,-50.4811738,breves,PA
68830,-1.3891353,-48.8679616,ponta de pedras,PA
68825,-1.5328986,-49.2205228,muana,PA
68820,-1.7181420,-49.5320831,sao sebastiao da boa vista,PA
70648,-15.7882987,-47.9361764,brasilia,DF
68815,-1.8133271,-49.7953027,curralinho,PA
68810,-0.9856033,-49.9343558,anajás,PA
68870,-0.7212596,-48.5133914,soure,PA
68860,-0.7552231,-48.5207563,salvaterra,PA
68850,-0.6645671,-49.1739712,santa cruz do arari,PA
68840,-1.0125223,-48.9625422,cachoeira do arari,PA
68890,-0.1586086,-50.3865317,afuá,PA
68901,0.0402531,-51.0785768,macapa,AP
68900,0.0358994,-51.0635004,macapa,AP
68948,0.9047968,-52.0015811,serra do navio,AP
68904,0.0091347,-51.0915309,macapa,AP
68920,1.2114690,-53.0457515,laranjal do jari,AP
68906,0.0275024,-51.1235402,macapa,AP
68908,0.0490969,-51.0573567,macapa,AP
35104,,,,
68909,0.0881862,-51.0543197,macapa,AP
68903,0.0046170,-51.0863007,macapa,AP
68902,0.0371316,-51.0903307,macapa,AP
68925,-0.0535231,-51.1607462,santana,AP
68980,3.8449015,-51.8301464,oiapoque,AP
68927,-0.0509263,-51.1584733,santana,AP
68907,0.0699167,-51.0507282,macapa,AP
68945,0.7784992,-51.9558652,pedra branca do amapari,AP
68928,-0.0358323,-51.1800062,santana,AP
68905,0.0449492,-51.0486127,macapá,AP
68926,-0.0535231,-51.1607462,santana,AP
68924,-0.8123600,-52.4120200,vitoria do jari,AP
68940,-0.1066798,-51.2853950,mazagao,AP
68911,0.0037176,-51.0609516,macapá,AP
68985,-26.4045077,-52.3525040,clevelândia do norte,AP
68997,0.7119168,-51.4133889,porto grande,AP
68950,2.0534873,-50.7929316,amapa,AP
68960,2.4971670,-50.9546250,calcoene,AP
68915,0.8519268,-51.1748258,ferreira gomes,AP
69060,-3.0984692,-59.9997839,manaus,AM
69057,-3.0947625,-60.0143580,manaus,AM
69073,-3.1379146,-59.9914889,manaus,AM
69036,-3.0862913,-60.0654979,manaus,AM
69037,-3.0759726,-60.0860595,manaus,AM
69033,-3.1115557,-60.0381171,manaus,AM
69097,-3.0108015,-59.9750108,manaus,AM
69058,-3.0535250,-59.9950954,manaus,AM
69049,-3.0535377,-60.0261825,manaus,AM
69094,-3.0414159,-59.9810255,manaus,AM
69041,-3.0216088,-60.0248612,manaus,AM
69046,-3.0634729,-60.0447154,manaus,AM
69028,-3.0524865,-60.0113069,manaus,AM
69083,-3.0843684,-59.9807843,manaus,AM
69006,-3.0530820,-59.9321453,manaus,AM
69035,-3.1155227,-60.0497929,manaus,AM
69038,-3.0742098,-60.0663114,manaus,AM
69020,-3.0837886,-60.0512310,manaus,AM
69093,-3.0441330,-60.0119505,manaus,AM
69055,-3.0803068,-60.0107263,manaus,AM
69053,-3.1149404,-60.0298686,manaus,AM
69070,-3.1436202,-60.0092072,manaus,AM
69095,-3.0157855,-59.9776103,manaus,AM
69099,-3.0441195,-59.9589803,manaus,AM
69005,-3.1356227,-60.0234689,manaus,AM
69021,-3.0029947,-60.0414885,manaus,AM
69022,-2.9792027,-60.0879040,manaus,AM
69065,-3.1294105,-60.0058519,manaus,AM
69009,-3.0604507,-59.8456744,manaus,AM
69088,-3.0307283,-59.9322966,manaus,AM
69075,-3.1045359,-59.9513755,manaus,AM
69063,-3.1187787,-59.9943481,manaus,AM
69047,-3.0519937,-60.0491457,manaus,AM
69067,-3.1002707,-59.9869466,manaus,AM
69074,-3.1361417,-60.0031821,manaus,AM
69043,-3.0763454,-59.9360050,manaus,AM
69089,-3.0854051,-59.9416045,manaus,AM
69040,-3.0843283,-60.0406495,manaus,AM
69078,-3.1153003,-59.9893759,manaus,AM
69027,-3.1095178,-59.9877450,manaus,AM
69015,-3.0074523,-60.0251522,manaus,AM
69084,-3.0795172,-59.9491420,manaus,AM
69029,-3.1168754,-60.0399611,manaus,AM
69018,-2.9733895,-60.0068293,manaus,AM
69082,-3.0752865,-59.9625832,manaus,AM
69079,-3.1077470,-60.0074546,manaus,AM
69050,-3.0974315,-60.0265740,manaus,AM
69042,-3.0828814,-60.0437174,manaus,AM
69087,-3.0532953,-59.9370181,manaus,AM
69077,-3.1204285,-59.9818647,manaus,AM
69039,-3.0249638,-60.0115490,manaus,AM
69096,-3.0377957,-59.9745979,manaus,AM
69044,-3.0675638,-60.0551431,manaus,AM
69025,-3.1188105,-60.0291397,manaus,AM
69054,-3.0708780,-60.0067441,manaus,AM
69010,-3.1291044,-60.0218330,manaus,AM
69086,-3.0736976,-59.9262975,manaus,AM
69098,-3.0553390,-59.9616455,manaus,AM
69090,-3.0350816,-59.9942595,manaus,AM
69030,-3.1086804,-60.0448365,manaus,AM
69048,-3.0661228,-60.0299731,manaus,AM
69023,-2.9752038,-60.0304050,manaus,AM
69045,-3.0708247,-60.0526710,manaus,AM
69085,-3.0733655,-59.9542180,manaus,AM
69017,-2.9816976,-59.9894674,manaus,AM
69068,-3.1253035,-59.9961834,manaus,AM
69059,-2.9970939,-60.0062256,manaus,AM
69072,-3.1546170,-59.9828872,manaus,AM
69076,-3.1159303,-59.9773290,manaus,AM
69080,-3.0908713,-59.9817178,manaus,AM
69007,-3.0920355,-59.9215747,manaus,AM
69008,-3.0915379,-59.8939363,manaus,AM
69092,-3.0034455,-59.9861964,manaus,AM
69152,-2.6421245,-56.7500544,parintins,AM
69100,-3.1435633,-58.4464724,itacoatiara,AM
69151,-2.6252891,-56.7346462,parintins,AM
69114,-2.8368725,-58.2129063,silves,AM
69117,-2.6983941,-59.7008215,rio preto da eva,AM
69103,-3.1283643,-58.4333757,itacoatiara,AM
69180,-3.1290282,-58.1559415,urucurituba,AM
69190,-3.3971299,-57.7197422,maues,AM
69101,-3.1391688,-58.4384162,itacoatiara,AM
69153,-2.6370360,-56.7383726,parintins,AM
69104,-3.1424800,-58.4434376,itacoatiara,AM
69140,-2.1921880,-56.7142056,nhamunda,AM
69195,-2.9661506,-57.5838292,boa vista do ramos,AM
69130,-2.5287363,-57.7593511,urucará,AM
69120,-2.7454417,-58.0308948,itapiranga,AM
69135,-2.5672934,-57.8736152,sao sebastiao do uatuma,AM
69170,-2.8642066,-56.9980284,freguesia do andira,AM
69265,-7.2006465,-59.8846228,apui,AM
69200,-4.3957676,-59.5907212,borba,AM
69230,-3.8895139,-59.0929143,nova olinda do norte,AM
69250,-3.8162927,-60.3590396,careiro,AM
69255,-3.1959675,-59.8283527,careiro da varzea,AM
69240,-3.5770532,-59.1247131,autazes,AM
69280,-5.8112192,-61.2999648,manicore,AM
69260,-5.1279310,-60.3711394,novo aripuanã,AM
69313,2.8175952,-60.7286989,boa vista,RR
69306,2.8338823,-60.6691148,boa vista,RR
69310,2.8360084,-60.7115800,boa vista,RR
69314,2.8155594,-60.7372103,boa vista,RR
69301,2.8140766,-60.6691303,boa vista,RR
69303,2.8032988,-60.6758668,boa vista,RR
69307,2.8599292,-60.6638122,boa vista,RR
69317,2.8106640,-60.7737330,boa vista,RR
69316,2.7976063,-60.7544597,boa vista,RR
69340,2.4471630,-60.9156870,mucajai,RR
69345,4.4781779,-61.1468986,pacaraima,RR
69311,2.8446247,-60.7127186,boa vista,RR
71905,,,,
69304,2.8241441,-60.6841749,boa vista,RR
69309,2.8129965,-60.6952638,boa vista,RR
69380,3.3582320,-59.8290566,bonfim,RR
69375,0.9474326,-59.9122402,sao joao da baliza,RR
69312,2.8158767,-60.7239910,boa vista,RR
69350,2.9941152,-61.3116766,alto alegre,RR
69305,2.8301596,-60.6759545,boa vista,RR
69370,1.0163118,-60.0397049,sao luiz,RR
69308,2.7987561,-60.6857380,boa vista,RR
69360,1.8250792,-61.1309737,caracarai,RR
69378,0.8725479,-59.6974772,caroebe,RR
69373,0.9361388,-60.4268484,rorainopolis,RR
69315,2.8241081,-60.6896469,boa vista,RR
69355,3.8809578,-59.6316390,normandia,RR
69348,2.1699932,-61.0513185,iracema,RR
69318,2.7606850,-60.7405912,boa vista,RR
69480,-5.6324429,-63.1874400,tapauá,AM
69435,-3.4279341,-60.4589557,manaquiri,AM
69400,-3.2863171,-60.6232354,manacapuru,AM
69460,-4.1259534,-63.1353267,coari,AM
69470,-3.3519248,-64.7242719,tefe,AM
69450,-3.8360733,-62.0744003,codajas,AM
69425,-3.3288654,-61.2100155,caapiranga,AM
69440,-3.7447162,-61.6531392,anori,AM
69415,-3.2674736,-60.1953145,iranduba,AM
69490,-1.8566359,-65.5909123,maraã,AM
69495,-1.8805494,-66.9989673,japura,AM
69410,-3.3288654,-61.2100155,caapiranga,AM
69405,-3.2729739,-60.1968023,iranduba,AM
69401,-3.2799125,-60.6483401,manacapuru,AM
69445,-3.5791633,-61.4047788,anama,AM
69550,-3.3443629,-64.6969490,tefe,AM
69510,-6.4382622,-68.2454726,itamarati,AM
69552,-3.3480742,-64.7184032,tefe,AM
69555,-3.3742065,-64.7118479,tefe,AM
69553,-3.3582696,-64.7267344,tefe,AM
69500,-4.8755422,-66.8925221,carauari,AM
69540,-3.2110189,-64.8042701,alvaraes,AM
69557,-3.3501722,-64.7112945,tefe,AM
69520,-3.4717308,-66.0606570,jurua,AM
69630,-4.3807447,-70.0257636,benjamin constant,AM
69640,-4.2410559,-69.9394924,tabatinga,AM
69670,-2.5221883,-66.0916578,fonte boa,AM
69650,-4.3649189,-70.1937038,atalaia do norte,AM
69600,-3.4684740,-68.9573466,são paulo de olivença,AM
69685,-2.8546500,-67.7690000,tonantins,AM
69660,-2.7467994,-66.7688604,jutai,AM
69620,-3.3605786,-68.1973406,amaturá,AM
69735,-2.0506049,-60.0255200,presidente figueiredo,AM
69730,-2.6228733,-60.9479385,novo airão,AM
69750,-0.1303320,-67.0875657,sao gabriel da cachoeira,AM
69700,-0.9784862,-62.9248974,barcelos,AM
69790,-3.0823042,-60.0674039,iauarete,AM
69850,-8.7586530,-67.3839498,boca do acre,AM
69800,-7.5089781,-63.0330883,humaitá,AM
69830,-7.2659281,-64.7918981,labrea,AM
69860,-7.7073859,-66.9957479,pauini,AM
69880,-6.6683585,-69.8621450,eirunepé,AM
69890,-7.0459651,-71.6931264,ipixuna,AM
69895,-7.5447710,-72.5857948,guajara,AM
69870,-7.4357886,-70.0279221,envira,AM
69820,-6.5306843,-64.3873913,canutama,AM
69940,-9.0659285,-68.6649728,sena madureira,AC
69918,-9.9261450,-67.8351173,rio branco,AC
69960,-8.1664161,-70.3540668,feijo,AC
69902,-9.9405364,-67.8228180,rio branco,AC
